region	chr	midPos	Nsites
(519198,519697)(519200,519699)(519200,519700)	Mt	519450	501	0.116912
(519298,519797)(519300,519799)(519300,519800)	Mt	519550	501	0.112992
(519398,519897)(519400,519899)(519400,519900)	Mt	519650	501	0.107889
(519498,519997)(519500,519999)(519500,520000)	Mt	519750	501	0.113688
(519598,520097)(519600,520099)(519600,520100)	Mt	519850	501	0.104149
(519698,520197)(519700,520199)(519700,520200)	Mt	519950	501	0.100203
(519798,520297)(519800,520299)(519800,520300)	Mt	520050	501	0.109825
(519898,520397)(519900,520399)(519900,520400)	Mt	520150	501	0.115800
(519998,520497)(520000,520499)(520000,520500)	Mt	520250	501	0.110695
(520098,520597)(520100,520599)(520100,520600)	Mt	520350	501	0.108278
(520198,520697)(520200,520699)(520200,520700)	Mt	520450	501	0.103711
(520298,520797)(520300,520799)(520300,520800)	Mt	520550	501	0.093113
(520398,520897)(520400,520899)(520400,520900)	Mt	520650	501	0.086205
(520498,520997)(520500,520999)(520500,521000)	Mt	520750	501	0.089963
(520598,521097)(520600,521099)(520600,521100)	Mt	520850	501	0.097187
(520698,521197)(520700,521199)(520700,521200)	Mt	520950	501	0.102358
(520798,521297)(520800,521299)(520800,521300)	Mt	521050	501	0.104847
(520898,521397)(520900,521399)(520900,521400)	Mt	521150	501	0.110647
(520998,521497)(521000,521499)(521000,521500)	Mt	521250	501	0.106478
(521098,521597)(521100,521599)(521100,521600)	Mt	521350	501	0.095721
(521198,521697)(521200,521699)(521200,521700)	Mt	521450	501	0.095966
(521298,521797)(521300,521799)(521300,521800)	Mt	521550	501	0.094326
(521398,521897)(521400,521899)(521400,521900)	Mt	521650	501	0.097668
(521498,521997)(521500,521999)(521500,522000)	Mt	521750	501	0.104870
(521598,522097)(521600,522099)(521600,522100)	Mt	521850	501	0.113719
(521698,522197)(521700,522199)(521700,522200)	Mt	521950	501	0.114974
(521798,522297)(521800,522299)(521800,522300)	Mt	522050	501	0.117705
(521898,522397)(521900,522399)(521900,522400)	Mt	522150	501	0.110128
(521998,522497)(522000,522499)(522000,522500)	Mt	522250	501	0.106994
(522098,522597)(522100,522599)(522100,522600)	Mt	522350	501	0.115526
(522198,522697)(522200,522699)(522200,522700)	Mt	522450	501	0.108659
(522298,522797)(522300,522799)(522300,522800)	Mt	522550	501	0.101778
(522398,522897)(522400,522899)(522400,522900)	Mt	522650	501	0.097499
(522498,522997)(522500,522999)(522500,523000)	Mt	522750	501	0.087636
(522598,523097)(522600,523099)(522600,523100)	Mt	522850	501	0.072967
(522698,523197)(522700,523199)(522700,523200)	Mt	522950	501	0.078935
(522798,523297)(522800,523299)(522800,523300)	Mt	523050	501	0.084991
(522898,523397)(522900,523399)(522900,523400)	Mt	523150	501	0.087574
(522998,523497)(523000,523499)(523000,523500)	Mt	523250	501	0.107134
(523098,523597)(523100,523599)(523100,523600)	Mt	523350	501	0.127031
(523198,523697)(523200,523699)(523200,523700)	Mt	523450	501	0.136082
(523298,523797)(523300,523799)(523300,523800)	Mt	523550	501	0.155672
(523398,523897)(523400,523899)(523400,523900)	Mt	523650	501	0.132082
(523498,523997)(523500,523999)(523500,524000)	Mt	523750	501	0.126826
(523598,524097)(523600,524099)(523600,524100)	Mt	523850	501	0.124432
(523698,524197)(523700,524199)(523700,524200)	Mt	523950	501	0.125148
(523798,524297)(523800,524299)(523800,524300)	Mt	524050	501	0.124621
(523898,524397)(523900,524399)(523900,524400)	Mt	524150	501	0.131554
(523998,524497)(524000,524499)(524000,524500)	Mt	524250	501	0.126157
(524098,524597)(524100,524599)(524100,524600)	Mt	524350	501	0.131609
(524198,524697)(524200,524699)(524200,524700)	Mt	524450	501	0.130426
(524298,524797)(524300,524799)(524300,524800)	Mt	524550	501	0.131244
(524398,524897)(524400,524899)(524400,524900)	Mt	524650	501	0.126670
(524498,524997)(524500,524999)(524500,525000)	Mt	524750	501	0.127781
(524598,525097)(524600,525099)(524600,525100)	Mt	524850	501	0.128177
(524698,525197)(524700,525199)(524700,525200)	Mt	524950	501	0.127414
(524798,525297)(524800,525299)(524800,525300)	Mt	525050	501	0.125803
(524898,525397)(524900,525399)(524900,525400)	Mt	525150	501	0.125222
(524998,525497)(525000,525499)(525000,525500)	Mt	525250	501	0.120144
(525098,525597)(525100,525599)(525100,525600)	Mt	525350	501	0.110205
(525198,525697)(525200,525699)(525200,525700)	Mt	525450	501	0.111996
(525298,525797)(525300,525799)(525300,525800)	Mt	525550	501	0.112548
(525398,525897)(525400,525899)(525400,525900)	Mt	525650	501	0.111286
(525498,525997)(525500,525999)(525500,526000)	Mt	525750	501	0.113551
(525598,526097)(525600,526099)(525600,526100)	Mt	525850	501	0.123102
(525698,526197)(525700,526199)(525700,526200)	Mt	525950	501	0.123396
(525798,526297)(525800,526299)(525800,526300)	Mt	526050	501	0.127553
(525898,526397)(525900,526399)(525900,526400)	Mt	526150	501	0.129552
(525998,526497)(526000,526499)(526000,526500)	Mt	526250	501	0.132062
(526098,526597)(526100,526599)(526100,526600)	Mt	526350	501	0.127107
(526198,526697)(526200,526699)(526200,526700)	Mt	526450	501	0.125282
(526298,526797)(526300,526799)(526300,526800)	Mt	526550	501	0.120051
(526398,526897)(526400,526899)(526400,526900)	Mt	526650	501	0.116913
(526498,526997)(526500,526999)(526500,527000)	Mt	526750	501	0.120643
(526598,527097)(526600,527099)(526600,527100)	Mt	526850	501	0.120442
(526698,527197)(526700,527199)(526700,527200)	Mt	526950	501	0.120832
(526798,527297)(526800,527299)(526800,527300)	Mt	527050	501	0.126065
(526898,527397)(526900,527399)(526900,527400)	Mt	527150	501	0.127050
(526998,527497)(527000,527499)(527000,527500)	Mt	527250	501	0.126088
(527098,527597)(527100,527599)(527100,527600)	Mt	527350	501	0.126680
(527198,527697)(527200,527699)(527200,527700)	Mt	527450	501	0.125582
(527298,527797)(527300,527799)(527300,527800)	Mt	527550	501	0.139458
(527398,527897)(527400,527899)(527400,527900)	Mt	527650	501	0.214312
(527498,527997)(527500,527999)(527500,528000)	Mt	527750	501	0.221460
(527598,528097)(527600,528099)(527600,528100)	Mt	527850	501	0.216254
(527698,528197)(527700,528199)(527700,528200)	Mt	527950	501	0.245674
(527798,528297)(527800,528299)(527800,528300)	Mt	528050	501	0.240758
(527898,528397)(527900,528399)(527900,528400)	Mt	528150	501	0.198895
(527998,528497)(528000,528499)(528000,528500)	Mt	528250	501	0.194062
(528098,528597)(528100,528599)(528100,528600)	Mt	528350	501	0.193656
(528198,528697)(528200,528699)(528200,528700)	Mt	528450	501	0.125942
(528298,528797)(528300,528799)(528300,528800)	Mt	528550	501	0.124572
(528398,528897)(528400,528899)(528400,528900)	Mt	528650	501	0.123591
(528498,528997)(528500,528999)(528500,529000)	Mt	528750	501	0.123433
(528598,529097)(528600,529099)(528600,529100)	Mt	528850	501	0.184022
(528698,529197)(528700,529199)(528700,529200)	Mt	528950	501	0.189366
(528798,529297)(528800,529299)(528800,529300)	Mt	529050	501	0.194078
(528898,529397)(528900,529399)(528900,529400)	Mt	529150	501	0.200832
(528998,529497)(529000,529499)(529000,529500)	Mt	529250	501	0.208678
(529098,529597)(529100,529599)(529100,529600)	Mt	529350	501	0.160537
(529198,529697)(529200,529699)(529200,529700)	Mt	529450	501	0.157937
(529298,529797)(529300,529799)(529300,529800)	Mt	529550	501	0.157536
(529398,529897)(529400,529899)(529400,529900)	Mt	529650	501	0.145055
(529498,529997)(529500,529999)(529500,530000)	Mt	529750	501	0.125676
(529598,530097)(529600,530099)(529600,530100)	Mt	529850	501	0.124375
(529698,530197)(529700,530199)(529700,530200)	Mt	529950	501	0.117563
(529798,530297)(529800,530299)(529800,530300)	Mt	530050	501	0.124513
(529898,530397)(529900,530399)(529900,530400)	Mt	530150	501	0.127131
(529998,530497)(530000,530499)(530000,530500)	Mt	530250	501	0.204859
(530098,530597)(530100,530599)(530100,530600)	Mt	530350	501	0.206671
(530198,530697)(530200,530699)(530200,530700)	Mt	530450	501	0.208388
(530298,530797)(530300,530799)(530300,530800)	Mt	530550	501	0.213662
(530398,530897)(530400,530899)(530400,530900)	Mt	530650	501	0.214655
(530498,530997)(530500,530999)(530500,531000)	Mt	530750	501	0.130283
(530598,531097)(530600,531099)(530600,531100)	Mt	530850	501	0.135247
(530698,531197)(530700,531199)(530700,531200)	Mt	530950	501	0.133390
(530798,531297)(530800,531299)(530800,531300)	Mt	531050	501	0.130645
(530898,531397)(530900,531399)(530900,531400)	Mt	531150	501	0.128676
(530998,531497)(531000,531499)(531000,531500)	Mt	531250	501	0.121458
(531098,531597)(531100,531599)(531100,531600)	Mt	531350	501	0.109757
(531198,531697)(531200,531699)(531200,531700)	Mt	531450	501	0.111828
(531298,531797)(531300,531799)(531300,531800)	Mt	531550	501	0.114343
(531398,531897)(531400,531899)(531400,531900)	Mt	531650	501	0.125522
(531498,531997)(531500,531999)(531500,532000)	Mt	531750	501	0.126372
(531598,532097)(531600,532099)(531600,532100)	Mt	531850	501	0.125489
(531698,532197)(531700,532199)(531700,532200)	Mt	531950	501	0.127999
(531798,532297)(531800,532299)(531800,532300)	Mt	532050	501	0.127567
(531898,532397)(531900,532399)(531900,532400)	Mt	532150	501	0.118500
(531998,532497)(532000,532499)(532000,532500)	Mt	532250	501	0.124993
(532098,532597)(532100,532599)(532100,532600)	Mt	532350	501	0.125181
(532198,532697)(532200,532699)(532200,532700)	Mt	532450	501	0.127918
(532298,532797)(532300,532799)(532300,532800)	Mt	532550	501	0.127770
(532398,532897)(532400,532899)(532400,532900)	Mt	532650	501	0.201319
(532498,532997)(532500,532999)(532500,533000)	Mt	532750	501	0.200849
(532598,533097)(532600,533099)(532600,533100)	Mt	532850	501	0.200371
(532698,533197)(532700,533199)(532700,533200)	Mt	532950	501	0.199258
(532798,533297)(532800,533299)(532800,533300)	Mt	533050	501	0.192561
(532898,533397)(532900,533399)(532900,533400)	Mt	533150	501	0.132957
(532998,533497)(533000,533499)(533000,533500)	Mt	533250	501	0.133393
(533098,533597)(533100,533599)(533100,533600)	Mt	533350	501	0.136672
(533198,533697)(533200,533699)(533200,533700)	Mt	533450	501	0.136027
(533298,533797)(533300,533799)(533300,533800)	Mt	533550	501	0.131741
(533398,533897)(533400,533899)(533400,533900)	Mt	533650	501	0.127715
(533498,533997)(533500,533999)(533500,534000)	Mt	533750	501	0.131235
(533598,534097)(533600,534099)(533600,534100)	Mt	533850	501	0.127750
(533698,534197)(533700,534199)(533700,534200)	Mt	533950	501	0.119821
(533798,534297)(533800,534299)(533800,534300)	Mt	534050	501	0.199068
(533898,534397)(533900,534399)(533900,534400)	Mt	534150	501	0.193893
(533998,534497)(534000,534499)(534000,534500)	Mt	534250	501	0.195706
(534098,534597)(534100,534599)(534100,534600)	Mt	534350	501	0.195930
(534198,534697)(534200,534699)(534200,534700)	Mt	534450	501	0.196817
(534298,534797)(534300,534799)(534300,534800)	Mt	534550	501	0.119293
(534398,534897)(534400,534899)(534400,534900)	Mt	534650	501	0.113298
(534498,534997)(534500,534999)(534500,535000)	Mt	534750	501	0.118035
(534598,535097)(534600,535099)(534600,535100)	Mt	534850	501	0.122390
(534698,535197)(534700,535199)(534700,535200)	Mt	534950	501	0.131324
(534798,535297)(534800,535299)(534800,535300)	Mt	535050	501	0.133032
(534898,535397)(534900,535399)(534900,535400)	Mt	535150	501	0.201932
(534998,535497)(535000,535499)(535000,535500)	Mt	535250	501	0.204766
(535098,535597)(535100,535599)(535100,535600)	Mt	535350	501	0.205208
(535198,535697)(535200,535699)(535200,535700)	Mt	535450	501	0.208184
(535298,535797)(535300,535799)(535300,535800)	Mt	535550	501	0.211674
(535398,535897)(535400,535899)(535400,535900)	Mt	535650	501	0.136029
(535498,535997)(535500,535999)(535500,536000)	Mt	535750	501	0.139363
(535598,536097)(535600,536099)(535600,536100)	Mt	535850	501	0.139823
(535698,536197)(535700,536199)(535700,536200)	Mt	535950	501	0.138758
(535798,536297)(535800,536299)(535800,536300)	Mt	536050	501	0.129192
(535898,536397)(535900,536399)(535900,536400)	Mt	536150	501	0.123020
(535998,536497)(536000,536499)(536000,536500)	Mt	536250	501	0.114372
(536098,536597)(536100,536599)(536100,536600)	Mt	536350	501	0.110631
(536198,536697)(536200,536699)(536200,536700)	Mt	536450	501	0.111168
(536298,536797)(536300,536799)(536300,536800)	Mt	536550	501	0.217272
(536398,536897)(536400,536899)(536400,536900)	Mt	536650	501	0.216301
(536498,536997)(536500,536999)(536500,537000)	Mt	536750	501	0.194370
(536598,537097)(536600,537099)(536600,537100)	Mt	536850	501	0.123352
(536698,537197)(536700,537199)(536700,537200)	Mt	536950	501	0.100698
(536798,537297)(536800,537299)(536800,537300)	Mt	537050	501	0.098978
(536898,537397)(536900,537399)(536900,537400)	Mt	537150	501	0.097163
(536998,537497)(537000,537499)(537000,537500)	Mt	537250	501	0.094035
(537098,537597)(537100,537599)(537100,537600)	Mt	537350	501	0.092652
(537198,537697)(537200,537699)(537200,537700)	Mt	537450	501	0.098464
(537298,537797)(537300,537799)(537300,537800)	Mt	537550	501	0.099888
(537398,537897)(537400,537899)(537400,537900)	Mt	537650	501	0.099006
(537498,537997)(537500,537999)(537500,538000)	Mt	537750	501	0.103368
(537598,538097)(537600,538099)(537600,538100)	Mt	537850	501	0.105150
(537698,538197)(537700,538199)(537700,538200)	Mt	537950	501	0.100684
(537798,538297)(537800,538299)(537800,538300)	Mt	538050	501	0.094827
(537898,538397)(537900,538399)(537900,538400)	Mt	538150	501	0.103605
(537998,538497)(538000,538499)(538000,538500)	Mt	538250	501	0.108386
(538098,538597)(538100,538599)(538100,538600)	Mt	538350	501	0.114444
(538198,538697)(538200,538699)(538200,538700)	Mt	538450	501	0.113620
(538298,538797)(538300,538799)(538300,538800)	Mt	538550	501	0.121894
(538398,538897)(538400,538899)(538400,538900)	Mt	538650	501	0.119761
(538498,538997)(538500,538999)(538500,539000)	Mt	538750	501	0.114880
(538598,539097)(538600,539099)(538600,539100)	Mt	538850	501	0.110134
(538698,539197)(538700,539199)(538700,539200)	Mt	538950	501	0.110259
(538798,539297)(538800,539299)(538800,539300)	Mt	539050	501	0.100876
(538898,539397)(538900,539399)(538900,539400)	Mt	539150	501	0.101901
(538998,539497)(539000,539499)(539000,539500)	Mt	539250	501	0.104995
(539098,539597)(539100,539599)(539100,539600)	Mt	539350	501	0.106296
(539198,539697)(539200,539699)(539200,539700)	Mt	539450	501	0.109284
(539298,539797)(539300,539799)(539300,539800)	Mt	539550	501	0.115548
(539398,539897)(539400,539899)(539400,539900)	Mt	539650	501	0.104608
(539498,539997)(539500,539999)(539500,540000)	Mt	539750	501	0.104418
(539598,540097)(539600,540099)(539600,540100)	Mt	539850	501	0.103316
(539698,540197)(539700,540199)(539700,540200)	Mt	539950	501	0.096101
(539798,540297)(539800,540299)(539800,540300)	Mt	540050	501	0.094687
(539898,540397)(539900,540399)(539900,540400)	Mt	540150	501	0.102367
(539998,540497)(540000,540499)(540000,540500)	Mt	540250	501	0.092315
(540098,540597)(540100,540599)(540100,540600)	Mt	540350	501	0.100011
(540198,540697)(540200,540699)(540200,540700)	Mt	540450	501	0.108882
(540298,540797)(540300,540799)(540300,540800)	Mt	540550	501	0.106204
(540398,540897)(540400,540899)(540400,540900)	Mt	540650	501	0.105114
(540498,540997)(540500,540999)(540500,541000)	Mt	540750	501	0.114671
(540598,541097)(540600,541099)(540600,541100)	Mt	540850	501	0.105446
(540698,541197)(540700,541199)(540700,541200)	Mt	540950	501	0.105695
(540798,541297)(540800,541299)(540800,541300)	Mt	541050	501	0.108229
(540898,541397)(540900,541399)(540900,541400)	Mt	541150	501	0.107850
(540998,541497)(541000,541499)(541000,541500)	Mt	541250	501	0.097364
(541098,541597)(541100,541599)(541100,541600)	Mt	541350	501	0.102113
(541198,541697)(541200,541699)(541200,541700)	Mt	541450	501	0.100888
(541298,541797)(541300,541799)(541300,541800)	Mt	541550	501	0.100889
(541398,541897)(541400,541899)(541400,541900)	Mt	541650	501	0.104233
(541498,541997)(541500,541999)(541500,542000)	Mt	541750	501	0.109466
(541598,542097)(541600,542099)(541600,542100)	Mt	541850	501	0.110802
(541698,542197)(541700,542199)(541700,542200)	Mt	541950	501	0.108878
(541798,542297)(541800,542299)(541800,542300)	Mt	542050	501	0.111798
(541898,542397)(541900,542399)(541900,542400)	Mt	542150	501	0.115046
(541998,542497)(542000,542499)(542000,542500)	Mt	542250	501	0.125505
(542098,542597)(542100,542599)(542100,542600)	Mt	542350	501	0.122706
(542198,542697)(542200,542699)(542200,542700)	Mt	542450	501	0.120002
(542298,542797)(542300,542799)(542300,542800)	Mt	542550	501	0.118509
(542398,542897)(542400,542899)(542400,542900)	Mt	542650	501	0.110044
(542498,542997)(542500,542999)(542500,543000)	Mt	542750	501	0.105672
(542598,543097)(542600,543099)(542600,543100)	Mt	542850	501	0.110335
(542698,543197)(542700,543199)(542700,543200)	Mt	542950	501	0.111686
(542798,543297)(542800,543299)(542800,543300)	Mt	543050	501	0.116013
(542898,543397)(542900,543399)(542900,543400)	Mt	543150	501	0.117245
(542998,543497)(543000,543499)(543000,543500)	Mt	543250	501	0.114936
(543098,543597)(543100,543599)(543100,543600)	Mt	543350	501	0.112959
(543198,543697)(543200,543699)(543200,543700)	Mt	543450	501	0.116998
(543298,543797)(543300,543799)(543300,543800)	Mt	543550	501	0.112293
(543398,543897)(543400,543899)(543400,543900)	Mt	543650	501	0.118412
(543498,543997)(543500,543999)(543500,544000)	Mt	543750	501	0.121271
(543598,544097)(543600,544099)(543600,544100)	Mt	543850	501	0.115426
(543698,544197)(543700,544199)(543700,544200)	Mt	543950	501	0.107071
(543798,544297)(543800,544299)(543800,544300)	Mt	544050	501	0.099995
(543898,544397)(543900,544399)(543900,544400)	Mt	544150	501	0.092953
(543998,544497)(544000,544499)(544000,544500)	Mt	544250	501	0.089146
(544098,544597)(544100,544599)(544100,544600)	Mt	544350	501	0.086986
(544198,544697)(544200,544699)(544200,544700)	Mt	544450	501	0.093635
(544298,544797)(544300,544799)(544300,544800)	Mt	544550	501	0.104759
(544398,544897)(544400,544899)(544400,544900)	Mt	544650	501	0.103713
(544498,544997)(544500,544999)(544500,545000)	Mt	544750	501	0.105899
(544598,545097)(544600,545099)(544600,545100)	Mt	544850	501	0.114948
(544698,545197)(544700,545199)(544700,545200)	Mt	544950	501	0.115244
(544798,545297)(544800,545299)(544800,545300)	Mt	545050	501	0.110053
(544898,545397)(544900,545399)(544900,545400)	Mt	545150	501	0.111769
(544998,545497)(545000,545499)(545000,545500)	Mt	545250	501	0.115790
(545098,545597)(545100,545599)(545100,545600)	Mt	545350	501	0.115632
(545198,545697)(545200,545699)(545200,545700)	Mt	545450	501	0.114321
(545298,545797)(545300,545799)(545300,545800)	Mt	545550	501	0.112855
(545398,545897)(545400,545899)(545400,545900)	Mt	545650	501	0.113336
(545498,545997)(545500,545999)(545500,546000)	Mt	545750	501	0.116994
(545598,546097)(545600,546099)(545600,546100)	Mt	545850	501	0.115976
